date,Coronavirus_unscaled,Coronavirus_monthly,isPartial,scale,Coronavirus
2018-08-27,66,0.0,,0.0,0.0
2018-08-28,0,0.0,,0.0,0.0
2018-08-29,98,0.0,,0.0,0.0
2018-08-30,0,0.0,,0.0,0.0
2018-08-31,0,0.0,,0.0,0.0
2018-09-01,0,0.0,False,0.0,0.0
2018-09-02,24,0.0,,0.0,0.0
2018-09-03,0,0.0,,0.0,0.0
2018-09-04,20,0.0,,0.0,0.0
2018-09-05,39,0.0,,0.0,0.0
2018-09-06,58,0.0,,0.0,0.0
2018-09-07,20,0.0,,0.0,0.0
2018-09-08,23,0.0,,0.0,0.0
2018-09-09,45,0.0,,0.0,0.0
2018-09-10,19,0.0,,0.0,0.0
2018-09-11,0,0.0,,0.0,0.0
2018-09-12,19,0.0,,0.0,0.0
2018-09-13,0,0.0,,0.0,0.0
2018-09-14,20,0.0,,0.0,0.0
2018-09-15,48,0.0,,0.0,0.0
2018-09-16,23,0.0,,0.0,0.0
2018-09-17,39,0.0,,0.0,0.0
2018-09-18,97,0.0,,0.0,0.0
2018-09-19,79,0.0,,0.0,0.0
2018-09-20,39,0.0,,0.0,0.0
2018-09-21,20,0.0,,0.0,0.0
2018-09-22,0,0.0,,0.0,0.0
2018-09-23,0,0.0,,0.0,0.0
2018-09-24,78,0.0,,0.0,0.0
2018-09-25,58,0.0,,0.0,0.0
2018-09-26,39,0.0,,0.0,0.0
2018-09-27,100,0.0,,0.0,0.0
2018-09-28,81,0.0,,0.0,0.0
2018-09-29,24,0.0,,0.0,0.0
2018-09-30,0,0.0,,0.0,0.0
2018-10-01,38,0.0,False,0.0,0.0
2018-10-02,77,0.0,,0.0,0.0
2018-10-03,39,0.0,,0.0,0.0
2018-10-04,59,0.0,,0.0,0.0
2018-10-05,40,0.0,,0.0,0.0
2018-10-06,24,0.0,,0.0,0.0
2018-10-07,0,0.0,,0.0,0.0
2018-10-08,20,0.0,,0.0,0.0
2018-10-09,39,0.0,,0.0,0.0
2018-10-10,0,0.0,,0.0,0.0
2018-10-11,40,0.0,,0.0,0.0
2018-10-12,42,0.0,,0.0,0.0
2018-10-13,49,0.0,,0.0,0.0
2018-10-14,24,0.0,,0.0,0.0
2018-10-15,100,0.0,,0.0,0.0
2018-10-16,19,0.0,,0.0,0.0
2018-10-17,39,0.0,,0.0,0.0
2018-10-18,41,0.0,,0.0,0.0
2018-10-19,0,0.0,,0.0,0.0
2018-10-20,0,0.0,,0.0,0.0
2018-10-21,0,0.0,,0.0,0.0
2018-10-22,20,0.0,,0.0,0.0
2018-10-23,20,0.0,,0.0,0.0
2018-10-24,57,0.0,,0.0,0.0
2018-10-25,20,0.0,,0.0,0.0
2018-10-26,0,0.0,,0.0,0.0
2018-10-27,0,0.0,,0.0,0.0
2018-10-28,23,0.0,,0.0,0.0
2018-10-29,39,0.0,,0.0,0.0
2018-10-30,0,0.0,,0.0,0.0
2018-10-31,20,0.0,,0.0,0.0
2018-11-01,26,0.0,False,0.0,0.0
2018-11-02,26,0.0,,0.0,0.0
2018-11-03,30,0.0,,0.0,0.0
2018-11-04,0,0.0,,0.0,0.0
2018-11-05,23,0.0,,0.0,0.0
2018-11-06,73,0.0,,0.0,0.0
2018-11-07,22,0.0,,0.0,0.0
2018-11-08,48,0.0,,0.0,0.0
2018-11-09,25,0.0,,0.0,0.0
2018-11-10,0,0.0,,0.0,0.0
2018-11-11,0,0.0,,0.0,0.0
2018-11-12,100,0.0,,0.0,0.0
2018-11-13,74,0.0,,0.0,0.0
2018-11-14,51,0.0,,0.0,0.0
2018-11-15,25,0.0,,0.0,0.0
2018-11-16,26,0.0,,0.0,0.0
2018-11-17,30,0.0,,0.0,0.0
2018-11-18,0,0.0,,0.0,0.0
2018-11-19,26,0.0,,0.0,0.0
2018-11-20,26,0.0,,0.0,0.0
2018-11-21,55,0.0,,0.0,0.0
2018-11-22,0,0.0,,0.0,0.0
2018-11-23,83,0.0,,0.0,0.0
2018-11-24,0,0.0,,0.0,0.0
2018-11-25,29,0.0,,0.0,0.0
2018-11-26,46,0.0,,0.0,0.0
2018-11-27,97,0.0,,0.0,0.0
2018-11-28,24,0.0,,0.0,0.0
2018-11-29,49,0.0,,0.0,0.0
2018-11-30,48,0.0,,0.0,0.0
2018-12-01,33,0.0,False,0.0,0.0
2018-12-02,0,0.0,,0.0,0.0
2018-12-03,41,0.0,,0.0,0.0
2018-12-04,27,0.0,,0.0,0.0
2018-12-05,14,0.0,,0.0,0.0
2018-12-06,42,0.0,,0.0,0.0
2018-12-07,57,0.0,,0.0,0.0
2018-12-08,17,0.0,,0.0,0.0
2018-12-09,49,0.0,,0.0,0.0
2018-12-10,70,0.0,,0.0,0.0
2018-12-11,14,0.0,,0.0,0.0
2018-12-12,14,0.0,,0.0,0.0
2018-12-13,57,0.0,,0.0,0.0
2018-12-14,28,0.0,,0.0,0.0
2018-12-15,34,0.0,,0.0,0.0
2018-12-16,34,0.0,,0.0,0.0
2018-12-17,78,0.0,,0.0,0.0
2018-12-18,69,0.0,,0.0,0.0
2018-12-19,58,0.0,,0.0,0.0
2018-12-20,45,0.0,,0.0,0.0
2018-12-21,15,0.0,,0.0,0.0
2018-12-22,0,0.0,,0.0,0.0
2018-12-23,35,0.0,,0.0,0.0
2018-12-24,35,0.0,,0.0,0.0
2018-12-25,20,0.0,,0.0,0.0
2018-12-26,50,0.0,,0.0,0.0
2018-12-27,62,0.0,,0.0,0.0
2018-12-28,77,0.0,,0.0,0.0
2018-12-29,67,0.0,,0.0,0.0
2018-12-30,100,0.0,,0.0,0.0
2018-12-31,47,0.0,,0.0,0.0
2019-01-01,41,0.0,False,0.0,0.0
2019-01-02,59,0.0,,0.0,0.0
2019-01-03,58,0.0,,0.0,0.0
2019-01-04,82,0.0,,0.0,0.0
2019-01-05,52,0.0,,0.0,0.0
2019-01-06,13,0.0,,0.0,0.0
2019-01-07,56,0.0,,0.0,0.0
2019-01-08,55,0.0,,0.0,0.0
2019-01-09,68,0.0,,0.0,0.0
2019-01-10,78,0.0,,0.0,0.0
2019-01-11,68,0.0,,0.0,0.0
2019-01-12,79,0.0,,0.0,0.0
2019-01-13,77,0.0,,0.0,0.0
2019-01-14,66,0.0,,0.0,0.0
2019-01-15,44,0.0,,0.0,0.0
2019-01-16,100,0.0,,0.0,0.0
2019-01-17,65,0.0,,0.0,0.0
2019-01-18,45,0.0,,0.0,0.0
2019-01-19,51,0.0,,0.0,0.0
2019-01-20,0,0.0,,0.0,0.0
2019-01-21,23,0.0,,0.0,0.0
2019-01-22,44,0.0,,0.0,0.0
2019-01-23,76,0.0,,0.0,0.0
2019-01-24,54,0.0,,0.0,0.0
2019-01-25,11,0.0,,0.0,0.0
2019-01-26,40,0.0,,0.0,0.0
2019-01-27,26,0.0,,0.0,0.0
2019-01-28,55,0.0,,0.0,0.0
2019-01-29,54,0.0,,0.0,0.0
2019-01-30,32,0.0,,0.0,0.0
2019-01-31,78,0.0,,0.0,0.0
2019-02-01,43,0.0,False,0.0,0.0
2019-02-02,31,0.0,,0.0,0.0
2019-02-03,41,0.0,,0.0,0.0
2019-02-04,58,0.0,,0.0,0.0
2019-02-05,34,0.0,,0.0,0.0
2019-02-06,42,0.0,,0.0,0.0
2019-02-07,34,0.0,,0.0,0.0
2019-02-08,70,0.0,,0.0,0.0
2019-02-09,61,0.0,,0.0,0.0
2019-02-10,81,0.0,,0.0,0.0
2019-02-11,41,0.0,,0.0,0.0
2019-02-12,52,0.0,,0.0,0.0
2019-02-13,9,0.0,,0.0,0.0
2019-02-14,17,0.0,,0.0,0.0
2019-02-15,100,0.0,,0.0,0.0
2019-02-16,21,0.0,,0.0,0.0
2019-02-17,10,0.0,,0.0,0.0
2019-02-18,72,0.0,,0.0,0.0
2019-02-19,26,0.0,,0.0,0.0
2019-02-20,43,0.0,,0.0,0.0
2019-02-21,43,0.0,,0.0,0.0
2019-02-22,44,0.0,,0.0,0.0
2019-02-23,50,0.0,,0.0,0.0
2019-02-24,31,0.0,,0.0,0.0
2019-02-25,8,0.0,,0.0,0.0
2019-02-26,51,0.0,,0.0,0.0
2019-02-27,84,0.0,,0.0,0.0
2019-02-28,69,0.0,,0.0,0.0
2019-03-01,49,0.0,False,0.0,0.0
2019-03-02,57,0.0,,0.0,0.0
2019-03-03,11,0.0,,0.0,0.0
2019-03-04,48,0.0,,0.0,0.0
2019-03-05,96,0.0,,0.0,0.0
2019-03-06,28,0.0,,0.0,0.0
2019-03-07,29,0.0,,0.0,0.0
2019-03-08,50,0.0,,0.0,0.0
2019-03-09,48,0.0,,0.0,0.0
2019-03-10,23,0.0,,0.0,0.0
2019-03-11,40,0.0,,0.0,0.0
2019-03-12,49,0.0,,0.0,0.0
2019-03-13,20,0.0,,0.0,0.0
2019-03-14,10,0.0,,0.0,0.0
2019-03-15,100,0.0,,0.0,0.0
2019-03-16,23,0.0,,0.0,0.0
2019-03-17,12,0.0,,0.0,0.0
2019-03-18,71,0.0,,0.0,0.0
2019-03-19,79,0.0,,0.0,0.0
2019-03-20,30,0.0,,0.0,0.0
2019-03-21,70,0.0,,0.0,0.0
2019-03-22,51,0.0,,0.0,0.0
2019-03-23,12,0.0,,0.0,0.0
2019-03-24,11,0.0,,0.0,0.0
2019-03-25,50,0.0,,0.0,0.0
2019-03-26,71,0.0,,0.0,0.0
2019-03-27,71,0.0,,0.0,0.0
2019-03-28,40,0.0,,0.0,0.0
2019-03-29,20,0.0,,0.0,0.0
2019-03-30,0,0.0,,0.0,0.0
2019-03-31,12,0.0,,0.0,0.0
2019-04-01,80,0.0,False,0.0,0.0
2019-04-02,65,0.0,,0.0,0.0
2019-04-03,64,0.0,,0.0,0.0
2019-04-04,81,0.0,,0.0,0.0
2019-04-05,33,0.0,,0.0,0.0
2019-04-06,59,0.0,,0.0,0.0
2019-04-07,40,0.0,,0.0,0.0
2019-04-08,80,0.0,,0.0,0.0
2019-04-09,0,0.0,,0.0,0.0
2019-04-10,65,0.0,,0.0,0.0
2019-04-11,48,0.0,,0.0,0.0
2019-04-12,33,0.0,,0.0,0.0
2019-04-13,0,0.0,,0.0,0.0
2019-04-14,39,0.0,,0.0,0.0
2019-04-15,32,0.0,,0.0,0.0
2019-04-16,16,0.0,,0.0,0.0
2019-04-17,100,0.0,,0.0,0.0
2019-04-18,34,0.0,,0.0,0.0
2019-04-19,72,0.0,,0.0,0.0
2019-04-20,40,0.0,,0.0,0.0
2019-04-21,21,0.0,,0.0,0.0
2019-04-22,0,0.0,,0.0,0.0
2019-04-23,33,0.0,,0.0,0.0
2019-04-24,66,0.0,,0.0,0.0
2019-04-25,98,0.0,,0.0,0.0
2019-04-26,32,0.0,,0.0,0.0
2019-04-27,40,0.0,,0.0,0.0
2019-04-28,0,0.0,,0.0,0.0
2019-04-29,16,0.0,,0.0,0.0
2019-04-30,16,0.0,,0.0,0.0
2019-05-01,62,0.0,False,0.0,0.0
2019-05-02,31,0.0,,0.0,0.0
2019-05-03,32,0.0,,0.0,0.0
2019-05-04,76,0.0,,0.0,0.0
2019-05-05,76,0.0,,0.0,0.0
2019-05-06,32,0.0,,0.0,0.0
2019-05-07,94,0.0,,0.0,0.0
2019-05-08,96,0.0,,0.0,0.0
2019-05-09,63,0.0,,0.0,0.0
2019-05-10,0,0.0,,0.0,0.0
2019-05-11,79,0.0,,0.0,0.0
2019-05-12,40,0.0,,0.0,0.0
2019-05-13,33,0.0,,0.0,0.0
2019-05-14,33,0.0,,0.0,0.0
2019-05-15,32,0.0,,0.0,0.0
2019-05-16,0,0.0,,0.0,0.0
2019-05-17,100,0.0,,0.0,0.0
2019-05-18,40,0.0,,0.0,0.0
2019-05-19,79,0.0,,0.0,0.0
2019-05-20,65,0.0,,0.0,0.0
2019-05-21,97,0.0,,0.0,0.0
2019-05-22,33,0.0,,0.0,0.0
2019-05-23,0,0.0,,0.0,0.0
2019-05-24,34,0.0,,0.0,0.0
2019-05-25,0,0.0,,0.0,0.0
2019-05-26,0,0.0,,0.0,0.0
2019-05-27,78,0.0,,0.0,0.0
2019-05-28,33,0.0,,0.0,0.0
2019-05-29,0,0.0,,0.0,0.0
2019-05-30,32,0.0,,0.0,0.0
2019-05-31,0,0.0,,0.0,0.0
2019-06-01,33,0.0,False,0.0,0.0
2019-06-02,62,0.0,,0.0,0.0
2019-06-03,53,0.0,,0.0,0.0
2019-06-04,54,0.0,,0.0,0.0
2019-06-05,27,0.0,,0.0,0.0
2019-06-06,54,0.0,,0.0,0.0
2019-06-07,28,0.0,,0.0,0.0
2019-06-08,0,0.0,,0.0,0.0
2019-06-09,32,0.0,,0.0,0.0
2019-06-10,0,0.0,,0.0,0.0
2019-06-11,28,0.0,,0.0,0.0
2019-06-12,28,0.0,,0.0,0.0
2019-06-13,0,0.0,,0.0,0.0
2019-06-14,28,0.0,,0.0,0.0
2019-06-15,32,0.0,,0.0,0.0
2019-06-16,65,0.0,,0.0,0.0
2019-06-17,0,0.0,,0.0,0.0
2019-06-18,27,0.0,,0.0,0.0
2019-06-19,0,0.0,,0.0,0.0
2019-06-20,0,0.0,,0.0,0.0
2019-06-21,28,0.0,,0.0,0.0
2019-06-22,0,0.0,,0.0,0.0
2019-06-23,100,0.0,,0.0,0.0
2019-06-24,84,0.0,,0.0,0.0
2019-06-25,28,0.0,,0.0,0.0
2019-06-26,83,0.0,,0.0,0.0
2019-06-27,27,0.0,,0.0,0.0
2019-06-28,0,0.0,,0.0,0.0
2019-06-29,0,0.0,,0.0,0.0
2019-06-30,0,0.0,,0.0,0.0
2019-07-01,28,0.0,False,0.0,0.0
2019-07-02,83,0.0,,0.0,0.0
2019-07-03,28,0.0,,0.0,0.0
2019-07-04,0,0.0,,0.0,0.0
2019-07-05,0,0.0,,0.0,0.0
2019-07-06,0,0.0,,0.0,0.0
2019-07-07,0,0.0,,0.0,0.0
2019-07-08,28,0.0,,0.0,0.0
2019-07-09,28,0.0,,0.0,0.0
2019-07-10,56,0.0,,0.0,0.0
2019-07-11,83,0.0,,0.0,0.0
2019-07-12,0,0.0,,0.0,0.0
2019-07-13,32,0.0,,0.0,0.0
2019-07-14,33,0.0,,0.0,0.0
2019-07-15,0,0.0,,0.0,0.0
2019-07-16,55,0.0,,0.0,0.0
2019-07-17,0,0.0,,0.0,0.0
2019-07-18,0,0.0,,0.0,0.0
2019-07-19,0,0.0,,0.0,0.0
2019-07-20,0,0.0,,0.0,0.0
2019-07-21,65,0.0,,0.0,0.0
2019-07-22,0,0.0,,0.0,0.0
2019-07-23,0,0.0,,0.0,0.0
2019-07-24,29,0.0,,0.0,0.0
2019-07-25,29,0.0,,0.0,0.0
2019-07-26,30,0.0,,0.0,0.0
2019-07-27,100,0.0,,0.0,0.0
2019-07-28,33,0.0,,0.0,0.0
2019-07-29,85,0.0,,0.0,0.0
2019-07-30,29,0.0,,0.0,0.0
2019-07-31,56,0.0,,0.0,0.0
2019-08-01,20,0.0,False,0.0,0.0
2019-08-02,41,0.0,,0.0,0.0
2019-08-03,0,0.0,,0.0,0.0
2019-08-04,46,0.0,,0.0,0.0
2019-08-05,60,0.0,,0.0,0.0
2019-08-06,20,0.0,,0.0,0.0
2019-08-07,0,0.0,,0.0,0.0
2019-08-08,0,0.0,,0.0,0.0
2019-08-09,100,0.0,,0.0,0.0
2019-08-10,0,0.0,,0.0,0.0
2019-08-11,23,0.0,,0.0,0.0
2019-08-12,20,0.0,,0.0,0.0
2019-08-13,19,0.0,,0.0,0.0
2019-08-14,19,0.0,,0.0,0.0
2019-08-15,19,0.0,,0.0,0.0
2019-08-16,39,0.0,,0.0,0.0
2019-08-17,0,0.0,,0.0,0.0
2019-08-18,22,0.0,,0.0,0.0
2019-08-19,0,0.0,,0.0,0.0
2019-08-20,37,0.0,,0.0,0.0
2019-08-21,0,0.0,,0.0,0.0
2019-08-22,19,0.0,,0.0,0.0
2019-08-23,19,0.0,,0.0,0.0
2019-08-24,22,0.0,,0.0,0.0
2019-08-25,22,0.0,,0.0,0.0
2019-08-26,0,0.0,,0.0,0.0
2019-08-27,0,0.0,,0.0,0.0
2019-08-28,0,0.0,,0.0,0.0
2019-08-29,37,0.0,,0.0,0.0
2019-08-30,18,0.0,,0.0,0.0
2019-08-31,21,0.0,,0.0,0.0
2019-09-01,0,0.0,False,0.0,0.0
2019-09-02,28,0.0,,0.0,0.0
2019-09-03,74,0.0,,0.0,0.0
2019-09-04,25,0.0,,0.0,0.0
2019-09-05,49,0.0,,0.0,0.0
2019-09-06,73,0.0,,0.0,0.0
2019-09-07,58,0.0,,0.0,0.0
2019-09-08,28,0.0,,0.0,0.0
2019-09-09,0,0.0,,0.0,0.0
2019-09-10,49,0.0,,0.0,0.0
2019-09-11,0,0.0,,0.0,0.0
2019-09-12,25,0.0,,0.0,0.0
2019-09-13,25,0.0,,0.0,0.0
2019-09-14,60,0.0,,0.0,0.0
2019-09-15,28,0.0,,0.0,0.0
2019-09-16,48,0.0,,0.0,0.0
2019-09-17,48,0.0,,0.0,0.0
2019-09-18,49,0.0,,0.0,0.0
2019-09-19,49,0.0,,0.0,0.0
2019-09-20,25,0.0,,0.0,0.0
2019-09-21,29,0.0,,0.0,0.0
2019-09-22,29,0.0,,0.0,0.0
2019-09-23,0,0.0,,0.0,0.0
2019-09-24,25,0.0,,0.0,0.0
2019-09-25,74,0.0,,0.0,0.0
2019-09-26,0,0.0,,0.0,0.0
2019-09-27,25,0.0,,0.0,0.0
2019-09-28,0,0.0,,0.0,0.0
2019-09-29,29,0.0,,0.0,0.0
2019-09-30,100,0.0,,0.0,0.0
2019-10-01,43,0.0,False,0.0,0.0
2019-10-02,0,0.0,,0.0,0.0
2019-10-03,86,0.0,,0.0,0.0
2019-10-04,0,0.0,,0.0,0.0
2019-10-05,0,0.0,,0.0,0.0
2019-10-06,51,0.0,,0.0,0.0
2019-10-07,0,0.0,,0.0,0.0
2019-10-08,0,0.0,,0.0,0.0
2019-10-09,0,0.0,,0.0,0.0
2019-10-10,86,0.0,,0.0,0.0
2019-10-11,0,0.0,,0.0,0.0
2019-10-12,53,0.0,,0.0,0.0
2019-10-13,0,0.0,,0.0,0.0
2019-10-14,45,0.0,,0.0,0.0
2019-10-15,87,0.0,,0.0,0.0
2019-10-16,44,0.0,,0.0,0.0
2019-10-17,43,0.0,,0.0,0.0
2019-10-18,89,0.0,,0.0,0.0
2019-10-19,51,0.0,,0.0,0.0
2019-10-20,100,0.0,,0.0,0.0
2019-10-21,42,0.0,,0.0,0.0
2019-10-22,0,0.0,,0.0,0.0
2019-10-23,0,0.0,,0.0,0.0
2019-10-24,86,0.0,,0.0,0.0
2019-10-25,0,0.0,,0.0,0.0
2019-10-26,0,0.0,,0.0,0.0
2019-10-27,0,0.0,,0.0,0.0
2019-10-28,0,0.0,,0.0,0.0
2019-10-29,87,0.0,,0.0,0.0
2019-10-30,43,0.0,,0.0,0.0
2019-10-31,87,0.0,,0.0,0.0
2019-11-01,22,0.0,False,0.0,0.0
2019-11-02,0,0.0,,0.0,0.0
2019-11-03,48,0.0,,0.0,0.0
2019-11-04,41,0.0,,0.0,0.0
2019-11-05,41,0.0,,0.0,0.0
2019-11-06,0,0.0,,0.0,0.0
2019-11-07,41,0.0,,0.0,0.0
2019-11-08,0,0.0,,0.0,0.0
2019-11-09,0,0.0,,0.0,0.0
2019-11-10,23,0.0,,0.0,0.0
2019-11-11,20,0.0,,0.0,0.0
2019-11-12,39,0.0,,0.0,0.0
2019-11-13,20,0.0,,0.0,0.0
2019-11-14,39,0.0,,0.0,0.0
2019-11-15,40,0.0,,0.0,0.0
2019-11-16,46,0.0,,0.0,0.0
2019-11-17,0,0.0,,0.0,0.0
2019-11-18,59,0.0,,0.0,0.0
2019-11-19,100,0.0,,0.0,0.0
2019-11-20,61,0.0,,0.0,0.0
2019-11-21,41,0.0,,0.0,0.0
2019-11-22,41,0.0,,0.0,0.0
2019-11-23,69,0.0,,0.0,0.0
2019-11-24,0,0.0,,0.0,0.0
2019-11-25,20,0.0,,0.0,0.0
2019-11-26,21,0.0,,0.0,0.0
2019-11-27,43,0.0,,0.0,0.0
2019-11-28,23,0.0,,0.0,0.0
2019-11-29,0,0.0,,0.0,0.0
2019-11-30,46,0.0,,0.0,0.0
2019-12-01,29,0.0,False,0.0,0.0
2019-12-02,12,0.0,,0.0,0.0
2019-12-03,50,0.0,,0.0,0.0
2019-12-04,26,0.0,,0.0,0.0
2019-12-05,39,0.0,,0.0,0.0
2019-12-06,52,0.0,,0.0,0.0
2019-12-07,15,0.0,,0.0,0.0
2019-12-08,30,0.0,,0.0,0.0
2019-12-09,39,0.0,,0.0,0.0
2019-12-10,26,0.0,,0.0,0.0
2019-12-11,13,0.0,,0.0,0.0
2019-12-12,13,0.0,,0.0,0.0
2019-12-13,65,0.0,,0.0,0.0
2019-12-14,15,0.0,,0.0,0.0
2019-12-15,30,0.0,,0.0,0.0
2019-12-16,65,0.0,,0.0,0.0
2019-12-17,51,0.0,,0.0,0.0
2019-12-18,13,0.0,,0.0,0.0
2019-12-19,27,0.0,,0.0,0.0
2019-12-20,28,0.0,,0.0,0.0
2019-12-21,32,0.0,,0.0,0.0
2019-12-22,16,0.0,,0.0,0.0
2019-12-23,43,0.0,,0.0,0.0
2019-12-24,62,0.0,,0.0,0.0
2019-12-25,35,0.0,,0.0,0.0
2019-12-26,92,0.0,,0.0,0.0
2019-12-27,100,0.0,,0.0,0.0
2019-12-28,46,0.0,,0.0,0.0
2019-12-29,30,0.0,,0.0,0.0
2019-12-30,28,0.0,,0.0,0.0
2019-12-31,44,0.0,,0.0,0.0
2020-01-01,0,5.0,False,0.05,0.0
2020-01-02,0,5.0,,0.05,0.0
2020-01-03,0,5.0,,0.05,0.0
2020-01-04,0,5.0,,0.05,0.0
2020-01-05,0,5.0,,0.05,0.0
2020-01-06,0,5.0,,0.05,0.0
2020-01-07,0,5.0,,0.05,0.0
2020-01-08,0,5.0,,0.05,0.0
2020-01-09,0,5.0,,0.05,0.0
2020-01-10,0,5.0,,0.05,0.0
2020-01-11,0,5.0,,0.05,0.0
2020-01-12,0,5.0,,0.05,0.0
2020-01-13,0,5.0,,0.05,0.0
2020-01-14,0,5.0,,0.05,0.0
2020-01-15,0,5.0,,0.05,0.0
2020-01-16,0,5.0,,0.05,0.0
2020-01-17,1,5.0,,0.05,0.05
2020-01-18,1,5.0,,0.05,0.05
2020-01-19,1,5.0,,0.05,0.05
2020-01-20,4,5.0,,0.05,0.2
2020-01-21,23,5.0,,0.05,1.1500000000000001
2020-01-22,28,5.0,,0.05,1.4000000000000001
2020-01-23,32,5.0,,0.05,1.6
2020-01-24,68,5.0,,0.05,3.4000000000000004
2020-01-25,74,5.0,,0.05,3.7
2020-01-26,85,5.0,,0.05,4.25
2020-01-27,90,5.0,,0.05,4.5
2020-01-28,100,5.0,,0.05,5.0
2020-01-29,92,5.0,,0.05,4.6000000000000005
2020-01-30,99,5.0,,0.05,4.95
2020-01-31,93,5.0,,0.05,4.65
2020-02-01,46,12.0,False,0.12,5.52
2020-02-02,39,12.0,,0.12,4.68
2020-02-03,33,12.0,,0.12,3.96
2020-02-04,30,12.0,,0.12,3.5999999999999996
2020-02-05,27,12.0,,0.12,3.2399999999999998
2020-02-06,29,12.0,,0.12,3.48
2020-02-07,31,12.0,,0.12,3.7199999999999998
2020-02-08,29,12.0,,0.12,3.48
2020-02-09,25,12.0,,0.12,3.0
2020-02-10,26,12.0,,0.12,3.12
2020-02-11,26,12.0,,0.12,3.12
2020-02-12,23,12.0,,0.12,2.76
2020-02-13,26,12.0,,0.12,3.12
2020-02-14,21,12.0,,0.12,2.52
2020-02-15,18,12.0,,0.12,2.16
2020-02-16,17,12.0,,0.12,2.04
2020-02-17,19,12.0,,0.12,2.28
2020-02-18,19,12.0,,0.12,2.28
2020-02-19,17,12.0,,0.12,2.04
2020-02-20,15,12.0,,0.12,1.7999999999999998
2020-02-21,16,12.0,,0.12,1.92
2020-02-22,19,12.0,,0.12,2.28
2020-02-23,24,12.0,,0.12,2.88
2020-02-24,36,12.0,,0.12,4.32
2020-02-25,52,12.0,,0.12,6.24
2020-02-26,78,12.0,,0.12,9.36
2020-02-27,95,12.0,,0.12,11.4
2020-02-28,91,12.0,,0.12,10.92
2020-02-29,100,12.0,,0.12,12.0
2020-03-01,17,100.0,False,1.0,17.0
2020-03-02,25,100.0,,1.0,25.0
2020-03-03,26,100.0,,1.0,26.0
2020-03-04,23,100.0,,1.0,23.0
2020-03-05,28,100.0,,1.0,28.0
2020-03-06,30,100.0,,1.0,30.0
2020-03-07,31,100.0,,1.0,31.0
2020-03-08,30,100.0,,1.0,30.0
2020-03-09,38,100.0,,1.0,38.0
2020-03-10,45,100.0,,1.0,45.0
2020-03-11,55,100.0,,1.0,55.0
2020-03-12,97,100.0,,1.0,97.0
2020-03-13,89,100.0,,1.0,89.0
2020-03-14,78,100.0,,1.0,78.0
2020-03-15,100,100.0,,1.0,100.0
2020-03-16,97,100.0,,1.0,97.0
2020-03-17,87,100.0,,1.0,87.0
2020-03-18,80,100.0,,1.0,80.0
2020-03-19,76,100.0,,1.0,76.0
2020-03-20,76,100.0,,1.0,76.0
2020-03-21,74,100.0,,1.0,74.0
2020-03-22,77,100.0,,1.0,77.0
2020-03-23,71,100.0,,1.0,71.0
2020-03-24,64,100.0,,1.0,64.0
2020-03-25,60,100.0,,1.0,60.0
2020-03-26,60,100.0,,1.0,60.0
2020-03-27,59,100.0,,1.0,59.0
2020-03-28,57,100.0,,1.0,57.0
2020-03-29,55,100.0,,1.0,55.0
2020-03-30,51,100.0,,1.0,51.0
2020-03-31,47,100.0,,1.0,47.0
2020-04-01,80,66.0,False,0.66,52.800000000000004
2020-04-02,78,66.0,,0.66,51.480000000000004
2020-04-03,94,66.0,,0.66,62.040000000000006
2020-04-04,100,66.0,,0.66,66.0
2020-04-05,99,66.0,,0.66,65.34
2020-04-06,99,66.0,,0.66,65.34
2020-04-07,91,66.0,,0.66,60.06
2020-04-08,87,66.0,,0.66,57.42
2020-04-09,82,66.0,,0.66,54.120000000000005
2020-04-10,79,66.0,,0.66,52.14
2020-04-11,60,66.0,,0.66,39.6
2020-04-12,50,66.0,,0.66,33.0
2020-04-13,68,66.0,,0.66,44.88
2020-04-14,76,66.0,,0.66,50.160000000000004
2020-04-15,70,66.0,,0.66,46.2
2020-04-16,68,66.0,,0.66,44.88
2020-04-17,69,66.0,,0.66,45.54
2020-04-18,70,66.0,,0.66,46.2
2020-04-19,50,66.0,,0.66,33.0
2020-04-20,60,66.0,,0.66,39.6
2020-04-21,64,66.0,,0.66,42.24
2020-04-22,44,66.0,,0.66,29.040000000000003
2020-04-23,57,66.0,,0.66,37.620000000000005
2020-04-24,59,66.0,,0.66,38.940000000000005
2020-04-25,40,66.0,,0.66,26.400000000000002
2020-04-26,33,66.0,,0.66,21.78
2020-04-27,34,66.0,,0.66,22.44
2020-04-28,32,66.0,,0.66,21.12
2020-04-29,31,66.0,,0.66,20.46
2020-04-30,27,66.0,,0.66,17.82
2020-05-01,95,22.0,False,0.22,20.9
2020-05-02,96,22.0,,0.22,21.12
2020-05-03,100,22.0,,0.22,22.0
2020-05-04,97,22.0,,0.22,21.34
2020-05-05,95,22.0,,0.22,20.9
2020-05-06,90,22.0,,0.22,19.8
2020-05-07,89,22.0,,0.22,19.580000000000002
2020-05-08,84,22.0,,0.22,18.48
2020-05-09,83,22.0,,0.22,18.26
2020-05-10,84,22.0,,0.22,18.48
2020-05-11,89,22.0,,0.22,19.580000000000002
2020-05-12,84,22.0,,0.22,18.48
2020-05-13,85,22.0,,0.22,18.7
2020-05-14,79,22.0,,0.22,17.38
2020-05-15,78,22.0,,0.22,17.16
2020-05-16,77,22.0,,0.22,16.94
